age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,z,label,intercept,y,is_train
70,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,1.6640255694082435,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.7150133199989257,-1.3535850322532812,-0.6143858916960064,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,-0.7746483753963195,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.2182959967989381,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.5955411682994555,-1.3535850322532812,-0.139375126191007,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
60,-0.09783770577996789,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,0.11977647654298595,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.35659686490051506,-1.3535850322532812,-0.2031825424528726,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
76,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,0.5515197620108675,1.0528174730970612,0.434409248406582,0.6815504493560663,0.9575968037936571,-1.3535850322532812,-0.5009504850082453,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
83,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,-0.438950128180155,1.0528174730970612,0.434409248406582,0.6815504493560663,1.0770689554931274,-1.3535850322532812,-0.6309285551713049,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
73,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,0.30711810079490104,1.0528174730970612,0.434409248406582,0.40813610927200883,1.6744297139904785,-1.3535850322532812,-0.5174931484835439,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
63,-0.08763257254327922,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.46698540645729014,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.7902626852941572,-0.9354085548104046,0.011872082726007736,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,0.03366376708106757,0.17100386987440985,-0.42068913889920384,0.1357595555911501,3.516662723321988,1.0528174730970612,0.434409248406582,0.40813610927200883,-0.953957623397866,-0.9354085548104046,-0.3449768008125739,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
67,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,0.02181791597464305,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.953957623397866,-0.9354085548104046,-0.3237076620586187,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
68,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,-0.22489253286414643,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.8344854716983958,-0.9354085548104046,-0.35206651373055886,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
77,2.07827749771683,0.17100386987440985,1.371580138089336,0.1357595555911501,1.082540915260134,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.23712471320104486,-0.9354085548104046,-0.5222196237622005,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
62,-0.7746483753963195,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.04985319425177823,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.23712471320104486,-0.9354085548104046,0.26946498541279856,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
65,0.3991222750576843,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.2605138276162711,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.11765256150157465,-0.9354085548104046,-0.3756988901238425,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
70,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,-0.3634197902335203,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.11765256150157465,-0.9354085548104046,-0.7089153972691407,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
62,-1.1359297717930261,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.39475333654325956,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.11765256150157465,-0.9354085548104046,0.016598558004664452,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
76,-0.7746483753963195,0.17100386987440985,-1.4426652878100497,0.1357595555911501,0.011263458270309817,1.0528174730970612,0.434409248406582,0.40813610927200883,-0.11765256150157465,-0.9354085548104046,-0.5009504850082453,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
74,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.150351675327293,1.0528174730970612,0.434409248406582,0.40813610927200883,0.12129174189736576,-0.9354085548104046,0.02841474620130622,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
61,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.3739742479378535,1.0528174730970612,0.434409248406582,0.6815504493560663,0.4797081969957764,-0.9354085548104046,-0.44423278166436486,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
70,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,0.3951818572654314,1.0528174730970612,0.434409248406582,0.40813610927200883,0.4797081969957764,-0.9354085548104046,-0.39224155359914104,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
78,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.3749637283476348,1.0528174730970612,0.434409248406582,0.6815504493560663,0.4797081969957764,-0.9354085548104046,-0.1346486509123503,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
73,2.07827749771683,0.17100386987440985,1.371580138089336,0.1357595555911501,0.6023130897129714,1.0528174730970612,0.434409248406582,0.6815504493560663,0.4797081969957764,-0.9354085548104046,-0.5529417130734692,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
73,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.3706759799052494,1.0528174730970612,0.434409248406582,0.6815504493560663,0.4797081969957764,-0.9354085548104046,-0.08738389812578319,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
95,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,0.2985426039101302,1.0528174730970612,0.434409248406582,0.40813610927200883,0.5991803486952466,-0.9354085548104046,-0.41351069235309623,4.400287104870145,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,2.07827749771683,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.19662612170266236,1.0528174730970612,0.434409248406582,0.40813610927200883,0.5991803486952466,-0.9354085548104046,0.03314122147996294,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
74,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,2.6726359337785888,1.0528174730970612,0.434409248406582,0.6815504493560663,0.5991803486952466,-0.9354085548104046,-0.40405774179578274,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
78,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,2.367875967565966,1.0528174730970612,0.434409248406582,0.40813610927200883,0.5991803486952466,-0.9354085548104046,-0.5789373271060811,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.36308996343025984,1.0528174730970612,0.434409248406582,0.6815504493560663,0.7186525003947168,-0.9354085548104046,-0.3615194642878724,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
75,2.07827749771683,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.5323898074217637,1.0528174730970612,0.434409248406582,0.6815504493560663,0.7186525003947168,-0.9354085548104046,-0.3355238502552605,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,0.3991222750576843,0.17100386987440985,1.371580138089336,0.1357595555911501,-0.4244377488366967,-0.9498322601526655,0.434409248406582,0.6815504493560663,0.7186525003947168,-0.9354085548104046,0.08040597426653005,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
74,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.23313820294565676,1.0528174730970612,0.434409248406582,0.6815504493560663,0.838124652094187,-0.9354085548104046,-0.27407967163272323,0.6909926231039163,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
76,0.3991222750576843,-0.7950528665631136,0.7204739275299001,0.1357595555911501,0.1329695486734025,-0.9498322601526655,0.434409248406582,0.40813610927200883,0.838124652094187,-0.9354085548104046,0.07331626134854498,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
66,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,0.4967685126696389,1.0528174730970612,0.434409248406582,0.6815504493560663,0.838124652094187,-0.9354085548104046,-0.5293093366801856,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
71,-0.09783770577996789,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.32779849548139556,1.0528174730970612,0.434409248406582,0.6815504493560663,1.3160132588920679,-0.9354085548104046,0.014235320365336097,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,0.7428193079019076,1.0528174730970612,0.434409248406582,0.6815504493560663,1.3160132588920679,-0.9354085548104046,-0.5529417130734692,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
72,-0.08763257254327922,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.4105850230997594,1.0528174730970612,0.434409248406582,0.6815504493560663,1.3160132588920679,-0.9354085548104046,0.146576628167724,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
85,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,-0.4217991344106135,1.0528174730970612,0.434409248406582,0.6815504493560663,1.6744297139904785,-0.9354085548104046,0.08040597426653005,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
61,2.07827749771683,0.17100386987440985,-0.42068913889920384,0.1357595555911501,-0.14837271450773046,1.0528174730970612,0.434409248406582,0.6815504493560663,1.6744297139904785,-0.9354085548104046,0.10640158829914197,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
63,0.3991222750576843,-0.7950528665631136,0.7204739275299001,0.1357595555911501,0.3216304801383592,1.0528174730970612,0.434409248406582,0.40813610927200883,-1.4318462301957469,-0.5172320773675285,0.21983699498690304,1.3092083700649546,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,1.5215403903997446,-0.9498322601526655,0.434409248406582,0.6815504493560663,-1.1929019267968066,-0.5172320773675285,0.03314122147996294,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,2.07827749771683,0.17100386987440985,-0.42068913889920384,0.1357595555911501,-0.6648814884135384,-0.9498322601526655,0.434409248406582,0.6815504493560663,-0.11765256150157465,-0.5172320773675285,0.47979313531302203,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,-0.09783770577996789,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.3571530809715724,1.0528174730970612,0.434409248406582,0.40813610927200883,-1.551318381895217,-0.0990555999246519,-0.4158739299924245,0.38188474962339714,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,0.03366376708106757,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,0.7157735100345536,1.0528174730970612,0.434409248406582,0.40813610927200883,-0.11765256150157465,-0.0990555999246519,-0.07320447228981306,1.0001004965844356,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
71,2.07827749771683,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.4980878198826805,1.0528174730970612,0.434409248406582,0.6815504493560663,1.6744297139904785,-0.0990555999246519,-0.6002064658600365,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
69,2.07827749771683,0.17100386987440985,-1.4426652878100497,0.1357595555911501,-0.2951456419586146,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.6707905335946873,0.3191208775182245,-0.2882590974686933,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
79,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.2337978565521776,1.0528174730970612,0.434409248406582,0.40813610927200883,-1.6707905335946873,0.3191208775182245,-0.04484562061787279,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
62,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.4644454859501183,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.1929019267968066,0.3191208775182245,-0.2646267210754098,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
82,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,2.383377827319206,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.3191208775182245,0.11112806357779866,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
63,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,5.48803752640948,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.3191208775182245,-0.025939719503245945,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
66,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.38716732006827004,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.3191208775182245,-0.014123531306604167,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
73,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,0.07656916531587174,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.23712471320104486,0.3191208775182245,-0.5033137226475738,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
68,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,5.917142197451279,-0.9498322601526655,0.434409248406582,0.6815504493560663,-1.4318462301957469,0.7372973549611008,-0.3142547115013053,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
61,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.3964024705595616,1.0528174730970612,0.434409248406582,0.40813610927200883,-1.3123740784962767,0.7372973549611008,-0.2646267210754098,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
65,0.17017650358324055,-0.7950528665631136,0.7204739275299001,0.1357595555911501,1.1016708698492377,1.0528174730970612,0.434409248406582,0.40813610927200883,-1.1929019267968066,0.7372973549611008,-0.29771204802600676,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
67,2.07827749771683,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.22291357204458395,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.1929019267968066,0.7372973549611008,-0.30243852330466353,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
67,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.3205423058096665,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.7372973549611008,-0.08738389812578319,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
72,2.07827749771683,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.4534625075236133,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.7372973549611008,-0.5553049507127975,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
71,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,0.40342752734694176,1.0528174730970612,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.7372973549611008,-0.4016945041564544,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,0.3991222750576843,1.4472850290086052,1.371580138089336,0.1357595555911501,-0.11308124655886619,-0.9498322601526655,0.434409248406582,0.6815504493560663,-1.0734297750973363,0.7372973549611008,-0.3567929890092157,0.07277687614287802,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
61,-0.08763257254327922,0.17100386987440985,1.371580138089336,0.1357595555911501,16.890479941925243,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.7150133199989257,0.7372973549611008,-0.21736196828884274,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
60,2.07827749771683,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,0.15704690531141272,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.5955411682994555,0.7372973549611008,0.0615000731519032,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
76,2.07827749771683,-0.7950528665631136,-1.4426652878100497,0.1357595555911501,0.6422221329074814,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.35659686490051506,0.7372973549611008,-0.3662459395665291,-0.23633099733764112,1.4835946212409288,0.09546592082685487,0.0911058770201176,1,1,0.0,1,0
62,0.3991222750576843,-0.7950528665631136,1.371580138089336,0.1357595555911501,-0.2704086317140836,1.0528174730970612,0.434409248406582,0.6815504493560663,-0.23712471320104486,0.7372973549611008,-0.4655019204183201,-0.5454388708181602,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,1
63,-0.09783770577996789,-0.7950528665631136,-0.42068913889920384,0.1357595555911501,-0.1585973454088032,-0.9498322601526655,0.434409248406582,0.6815504493560663,-0.23712471320104486,0.7372973549611008,-0.2504472952394396,-0.23633099733764112,-0.47683043882343445,-0.37107987964133843,-0.4709903589577812,1,1,0.0,1,0
